1.1777e-17,-1.6072e-18,2.402e-17,-4.3983e-17,2.9989e-16
1.9248e-19,4.4764e-18,1.205e-17,-1.6052e-17,8.9304e-17
0.036195,0.089773,0.017476,0.19133,0.033274
-3.7063e-19,8.2502e-19,5.8365e-18,-8.0017e-18,4.3562e-17
0.088726,-0.023451,-0.23673,0.024153,0.16313
-5.1854e-18,4.1037e-18,4.7768e-17,-6.9943e-17,3.9758e-16
-2.1652e-17,8.9187e-17,8.6255e-17,-6.6288e-17,-6.1389e-15
-7.0347e-17,-9.6688e-17,-1.4127e-16,-1.4359e-16,-6.7915e-13
0.049148,0.062563,-0.0050691,-0.019891,-0.2814
0.22282,0.056458,-0.10788,-0.18288,0.26235
-5.3113e-18,5.1611e-18,1.5127e-17,-2.2003e-17,1.2499e-16
-9.639e-17,6.5947e-16,1.871e-16,-2.2817e-16,3.0254e-12
-1.1387e-17,1.1236e-16,4.8279e-17,-2.2981e-17,-6.4283e-15
9.3563e-18,8.0968e-18,2.0512e-17,-3.4815e-17,1.7799e-16
2.0577e-18,4.3781e-18,2.2357e-17,-3.2702e-17,1.7198e-16
0.15047,-0.49992,0.33083,0.23735,0.11141
0.0069382,-0.017827,-0.082407,0.01152,0.0035059
0.048018,-0.19548,-0.19171,0.17563,-0.30399
7.5718e-18,2.1976e-19,2.7618e-17,-4.5658e-17,2.6301e-16
-3.033e-19,-1.0235e-19,1.9156e-18,-2.5508e-18,1.4969e-17
0.0046228,0.0099519,-0.00094924,-0.0043348,-0.090009
-4.8225e-17,-6.6022e-17,-4.8756e-17,-6.4901e-17,-5.2713e-13
0.017743,0.006904,-0.014945,-0.028334,0.052909
1.6082e-17,-1.1942e-17,1.8423e-17,-4.3015e-17,2.8275e-16
0.0071981,-0.024359,-0.062282,0.016757,0.10903
0.15082,-0.40396,-0.84969,0.32289,-0.26769
0.073765,-0.11207,-0.44007,0.05286,0.010961
1.2052e-18,7.1175e-18,2.4496e-17,-3.9605e-17,2.19e-16
0.044461,0.05226,-0.0040756,-0.015295,-0.18115
0.71989,0.39,-0.123,-0.26239,0.28286
-3.5265e-17,2.9119e-16,8.183e-18,-1.1217e-16,1.2373e-12
9.0618e-18,3.0797e-19,3.3937e-17,-6.1491e-17,3.7834e-16
4.8919e-18,-3.8751e-18,1.3316e-17,-2.4187e-17,1.5424e-16
3.6352e-18,8.3149e-19,8.4597e-18,-1.3869e-17,9.6409e-17
0.062746,-0.21645,0.18361,0.10019,0.060111
0.00040245,0.0014058,-0.00015526,-0.0008108,-0.023263
0.046832,0.13606,0.028274,0.33173,0.071916
0.30817,-0.13764,-0.5932,-0.071301,0.44115
9.0078e-18,-1.1959e-18,1.8137e-17,-2.8724e-17,1.6852e-16
-7.2912e-17,-8.6334e-17,-1.5237e-16,-1.7252e-16,-7.204e-13
0.062746,-0.21645,0.18361,0.10019,0.060111
0.14483,-0.091433,0.11021,-0.037757,0.013251
1.3067,0.089508,0.16818,-0.45263,-0.00072463
0.51199,-0.83721,0.62736,0.20893,0.06643
-1.1905e-17,7.066e-18,3.4858e-17,-5.1514e-17,3.4413e-16
0.18853,-0.20073,0.11108,0.010258,0.001437
0.004217,0.0085123,-0.00078873,-0.0034862,-0.064135
-2.3101e-17,7.7388e-17,3.6782e-17,-7.5385e-18,-6.4551e-15
-3.0007e-18,6.6176e-18,2.4368e-17,-3.3994e-17,2.0342e-16
0.049148,0.062563,-0.0050691,-0.019891,-0.2814
0.0064265,-0.015884,-0.07238,0.0099743,0.0029175
0.048337,0.059692,-0.0047495,-0.018205,-0.23062
3.2047e-05,0.0001719,-2.1509e-05,-0.00012562,-0.0046915
-1.4005e-18,-6.8203e-18,3.9968e-17,-6.1083e-17,3.9036e-16
-3.2857e-17,-5.7656e-17,-7.6219e-17,-9.1468e-17,-4.0276e-13
0.068331,-0.15637,-0.12006,0.055054,0.34414
0.24073,-0.28558,-0.034621,0.026087,0.26913
8.8538e-18,1.2199e-17,4.8887e-17,-8.5244e-17,4.4227e-16
-5.5034e-19,2.3229e-19,6.053e-18,-1.0389e-17,7.5468e-17
3.2065e-18,2.1553e-18,1.4497e-17,-2.2621e-17,1.3026e-16
-5.5318e-17,-1.1543e-16,2.3979e-16,-1.072e-16,7.5192e-14
-3.5111e-18,2.3862e-18,1.8266e-17,-3.0314e-17,1.7006e-16
-4.1678e-17,-4.8016e-17,-1.509e-16,-1.6689e-16,-6.7336e-13
0.30814,-0.60817,0.040938,0.28383,-0.32771
-5.1416e-17,-3.9427e-17,-1.8899e-17,-7.7009e-17,-3.7966e-13
9.4715e-19,8.2331e-19,4.7508e-18,-6.878e-18,4.2413e-17
0.044298,-0.11664,0.10089,0.038304,0.016781
-1.0234e-18,1.4999e-18,1.4434e-17,-2.3528e-17,1.5222e-16
